id,lat,long,id_2,lat_2,long_2,id_total,type
"36","46.5867715100","-122.8626160000","30","46.8453611100","-122.7796990000","3630","1"
"37","46.4729358700","-123.3418500000","30","46.8453611100","-122.7796990000","3730","1"
"39","47.0224387800","-123.5006580000","12","46.7519034600","-118.3084880000","3912","1"
"39","47.0224387800","-123.5006580000","6","45.6964643600","-116.5334950000","396","1"
"41","46.2396430700","-122.0994960000","33","47.6970203600","-124.3340470000","4133","1"
"42","46.1412665900","-123.9236770000","75","42.1112076900","-122.8102050000","4275","1"
"42","46.1412665900","-123.9236770000","74","41.9832431700","-124.0624290000","4274","1"
"42","46.1412665900","-123.9236770000","73","42.1706197900","-123.9436050000","4273","1"
"42","46.1412665900","-123.9236770000","70","42.5453730300","-123.5962730000","4270","1"
"42","46.1412665900","-123.9236770000","67","42.5956448000","-124.3252140000","4267","1"
"42","46.1412665900","-123.9236770000","65","43.7016238700","-123.8796230000","4265","1"
"42","46.1412665900","-123.9236770000","59","44.4168541400","-123.8819080000","4259","1"
"42","46.1412665900","-123.9236770000","58","44.5745247100","-123.7767940000","4258","1"
"42","46.1412665900","-123.9236770000","57","44.7756118200","-123.8522020000","4257","1"
"44","45.9754319500","-122.6560260000","91","44.6607098300","-122.7527470000","4491","1"
"44","45.9754319500","-122.6560260000","72","42.5956448000","-122.7416530000","4472","1"
"44","45.9754319500","-122.6560260000","71","42.2871589000","-123.6031280000","4471","1"
"44","45.9754319500","-122.6560260000","64","43.4479799100","-123.2398000000","4464","1"
"44","45.9754319500","-122.6560260000","63","44.0946577600","-123.1621080000","4463","1"
"44","45.9754319500","-122.6560260000","62","44.4214243000","-123.1072660000","4462","1"
"44","45.9754319500","-122.6560260000","61","44.6979190700","-123.2877870000","4461","1"
"44","45.9754319500","-122.6560260000","56","45.1914965100","-123.7448030000","4456","1"
"44","45.9754319500","-122.6560260000","55","45.0658170700","-123.2375150000","4455","1"
"44","45.9754319500","-122.6560260000","54","45.2806146600","-123.2992120000","4454","1"
"44","45.9754319500","-122.6560260000","53","44.8167432700","-122.7325120000","4453","1"
"44","45.9754319500","-122.6560260000","15","45.8918119500","-120.4587170000","4415","1"
"44","45.9754319500","-122.6560260000","2","43.9384451400","-122.5866570000","442","1"
"44","45.9754319500","-122.6560260000","0","44.9447288600","-122.0107700000","440","1"
"45","45.7407337800","-122.2048990000","91","44.6607098300","-122.7527470000","4591","1"
"45","45.7407337800","-122.2048990000","72","42.5956448000","-122.7416530000","4572","1"
"45","45.7407337800","-122.2048990000","71","42.2871589000","-123.6031280000","4571","1"
"45","45.7407337800","-122.2048990000","64","43.4479799100","-123.2398000000","4564","1"
"45","45.7407337800","-122.2048990000","63","44.0946577600","-123.1621080000","4563","1"
"45","45.7407337800","-122.2048990000","62","44.4214243000","-123.1072660000","4562","1"
"45","45.7407337800","-122.2048990000","61","44.6979190700","-123.2877870000","4561","1"
"45","45.7407337800","-122.2048990000","56","45.1914965100","-123.7448030000","4556","1"
"45","45.7407337800","-122.2048990000","55","45.0658170700","-123.2375150000","4555","1"
"45","45.7407337800","-122.2048990000","54","45.2806146600","-123.2992120000","4554","1"
"45","45.7407337800","-122.2048990000","53","44.8167432700","-122.7325120000","4553","1"
"45","45.7407337800","-122.2048990000","15","45.8918119500","-120.4587170000","4515","1"
"45","45.7407337800","-122.2048990000","2","43.9384451400","-122.5866570000","452","1"
"45","45.7407337800","-122.2048990000","0","44.9447288600","-122.0107700000","450","1"
"46","45.2966102200","-122.1155410000","91","44.6607098300","-122.7527470000","4691","1"
"46","45.2966102200","-122.1155410000","72","42.5956448000","-122.7416530000","4672","1"
"46","45.2966102200","-122.1155410000","71","42.2871589000","-123.6031280000","4671","1"
"46","45.2966102200","-122.1155410000","64","43.4479799100","-123.2398000000","4664","1"
"46","45.2966102200","-122.1155410000","63","44.0946577600","-123.1621080000","4663","1"
"46","45.2966102200","-122.1155410000","62","44.4214243000","-123.1072660000","4662","1"
"46","45.2966102200","-122.1155410000","61","44.6979190700","-123.2877870000","4661","1"
"46","45.2966102200","-122.1155410000","56","45.1914965100","-123.7448030000","4656","1"
"46","45.2966102200","-122.1155410000","55","45.0658170700","-123.2375150000","4655","1"
"46","45.2966102200","-122.1155410000","54","45.2806146600","-123.2992120000","4654","1"
"46","45.2966102200","-122.1155410000","53","44.8167432700","-122.7325120000","4653","1"
"46","45.2966102200","-122.1155410000","15","45.8918119500","-120.4587170000","4615","1"
"46","45.2966102200","-122.1155410000","2","43.9384451400","-122.5866570000","462","1"
"46","45.2966102200","-122.1155410000","0","44.9447288600","-122.0107700000","460","1"
"47","45.5730257200","-121.8555490000","1","44.3334596900","-121.1333410000","471","1"
"48","45.1069485200","-122.5085740000","91","44.6607098300","-122.7527470000","4891","1"
"48","45.1069485200","-122.5085740000","72","42.5956448000","-122.7416530000","4872","1"
"48","45.1069485200","-122.5085740000","71","42.2871589000","-123.6031280000","4871","1"
"48","45.1069485200","-122.5085740000","64","43.4479799100","-123.2398000000","4864","1"
"48","45.1069485200","-122.5085740000","63","44.0946577600","-123.1621080000","4863","1"
"48","45.1069485200","-122.5085740000","62","44.4214243000","-123.1072660000","4862","1"
"48","45.1069485200","-122.5085740000","61","44.6979190700","-123.2877870000","4861","1"
"48","45.1069485200","-122.5085740000","56","45.1914965100","-123.7448030000","4856","1"
"48","45.1069485200","-122.5085740000","55","45.0658170700","-123.2375150000","4855","1"
"48","45.1069485200","-122.5085740000","54","45.2806146600","-123.2992120000","4854","1"
"48","45.1069485200","-122.5085740000","53","44.8167432700","-122.7325120000","4853","1"
"48","45.1069485200","-122.5085740000","15","45.8918119500","-120.4587170000","4815","1"
"48","45.1069485200","-122.5085740000","0","44.9447288600","-122.0107700000","480","1"
"49","45.7604816100","-123.8453470000","75","42.1112076900","-122.8102050000","4975","1"
"49","45.7604816100","-123.8453470000","74","41.9832431700","-124.0624290000","4974","1"
"49","45.7604816100","-123.8453470000","73","42.1706197900","-123.9436050000","4973","1"
"49","45.7604816100","-123.8453470000","70","42.5453730300","-123.5962730000","4970","1"
"49","45.7604816100","-123.8453470000","67","42.5956448000","-124.3252140000","4967","1"
"49","45.7604816100","-123.8453470000","65","43.7016238700","-123.8796230000","4965","1"
"49","45.7604816100","-123.8453470000","59","44.4168541400","-123.8819080000","4959","1"
"49","45.7604816100","-123.8453470000","58","44.5745247100","-123.7767940000","4958","1"
"49","45.7604816100","-123.8453470000","57","44.7756118200","-123.8522020000","4957","1"
"50","46.1256132200","-123.2365730000","75","42.1112076900","-122.8102050000","5075","1"
"50","46.1256132200","-123.2365730000","74","41.9832431700","-124.0624290000","5074","1"
"50","46.1256132200","-123.2365730000","73","42.1706197900","-123.9436050000","5073","1"
"50","46.1256132200","-123.2365730000","70","42.5453730300","-123.5962730000","5070","1"
"50","46.1256132200","-123.2365730000","67","42.5956448000","-124.3252140000","5067","1"
"50","46.1256132200","-123.2365730000","65","43.7016238700","-123.8796230000","5065","1"
"50","46.1256132200","-123.2365730000","59","44.4168541400","-123.8819080000","5059","1"
"50","46.1256132200","-123.2365730000","58","44.5745247100","-123.7767940000","5058","1"
"50","46.1256132200","-123.2365730000","57","44.7756118200","-123.8522020000","5057","1"
"51","45.3263162700","-122.9016080000","91","44.6607098300","-122.7527470000","5191","1"
"51","45.3263162700","-122.9016080000","72","42.5956448000","-122.7416530000","5172","1"
"51","45.3263162700","-122.9016080000","71","42.2871589000","-123.6031280000","5171","1"
"51","45.3263162700","-122.9016080000","64","43.4479799100","-123.2398000000","5164","1"
"51","45.3263162700","-122.9016080000","63","44.0946577600","-123.1621080000","5163","1"
"51","45.3263162700","-122.9016080000","62","44.4214243000","-123.1072660000","5162","1"
"51","45.3263162700","-122.9016080000","61","44.6979190700","-123.2877870000","5161","1"
"51","45.3263162700","-122.9016080000","56","45.1914965100","-123.7448030000","5156","1"
"51","45.3263162700","-122.9016080000","55","45.0658170700","-123.2375150000","5155","1"
"51","45.3263162700","-122.9016080000","54","45.2806146600","-123.2992120000","5154","1"
"51","45.3263162700","-122.9016080000","53","44.8167432700","-122.7325120000","5153","1"
"51","45.3263162700","-122.9016080000","15","45.8918119500","-120.4587170000","5115","1"
"51","45.3263162700","-122.9016080000","2","43.9384451400","-122.5866570000","512","1"
"51","45.3263162700","-122.9016080000","0","44.9447288600","-122.0107700000","510","1"
"52","44.6385069700","-122.1406760000","91","44.6607098300","-122.7527470000","5291","1"
"52","44.6385069700","-122.1406760000","72","42.5956448000","-122.7416530000","5272","1"
"52","44.6385069700","-122.1406760000","71","42.2871589000","-123.6031280000","5271","1"
"52","44.6385069700","-122.1406760000","64","43.4479799100","-123.2398000000","5264","1"
"52","44.6385069700","-122.1406760000","63","44.0946577600","-123.1621080000","5263","1"
"52","44.6385069700","-122.1406760000","62","44.4214243000","-123.1072660000","5262","1"
"52","44.6385069700","-122.1406760000","61","44.6979190700","-123.2877870000","5261","1"
"52","44.6385069700","-122.1406760000","56","45.1914965100","-123.7448030000","5256","1"
"52","44.6385069700","-122.1406760000","55","45.0658170700","-123.2375150000","5255","1"
"52","44.6385069700","-122.1406760000","54","45.2806146600","-123.2992120000","5254","1"
"52","44.6385069700","-122.1406760000","53","44.8167432700","-122.7325120000","5253","1"
"52","44.6385069700","-122.1406760000","15","45.8918119500","-120.4587170000","5215","1"
"52","44.6385069700","-122.1406760000","2","43.9384451400","-122.5866570000","522","1"
"52","44.6385069700","-122.1406760000","0","44.9447288600","-122.0107700000","520","1"
"53","44.8167432700","-122.7325120000","72","42.5956448000","-122.7416530000","5372","1"
"53","44.8167432700","-122.7325120000","71","42.2871589000","-123.6031280000","5371","1"
"53","44.8167432700","-122.7325120000","56","45.1914965100","-123.7448030000","5356","1"
"53","44.8167432700","-122.7325120000","52","44.6385069700","-122.1406760000","5352","1"
"53","44.8167432700","-122.7325120000","51","45.3263162700","-122.9016080000","5351","1"
"53","44.8167432700","-122.7325120000","48","45.1069485200","-122.5085740000","5348","1"
"53","44.8167432700","-122.7325120000","46","45.2966102200","-122.1155410000","5346","1"
"53","44.8167432700","-122.7325120000","45","45.7407337800","-122.2048990000","5345","1"
"53","44.8167432700","-122.7325120000","44","45.9754319500","-122.6560260000","5344","1"
"53","44.8167432700","-122.7325120000","15","45.8918119500","-120.4587170000","5315","1"
"53","44.8167432700","-122.7325120000","0","44.9447288600","-122.0107700000","530","1"
"54","45.2806146600","-123.2992120000","72","42.5956448000","-122.7416530000","5472","1"
"54","45.2806146600","-123.2992120000","71","42.2871589000","-123.6031280000","5471","1"
"54","45.2806146600","-123.2992120000","56","45.1914965100","-123.7448030000","5456","1"
"54","45.2806146600","-123.2992120000","52","44.6385069700","-122.1406760000","5452","1"
"54","45.2806146600","-123.2992120000","51","45.3263162700","-122.9016080000","5451","1"
"54","45.2806146600","-123.2992120000","48","45.1069485200","-122.5085740000","5448","1"
"54","45.2806146600","-123.2992120000","46","45.2966102200","-122.1155410000","5446","1"
"54","45.2806146600","-123.2992120000","45","45.7407337800","-122.2048990000","5445","1"
"54","45.2806146600","-123.2992120000","44","45.9754319500","-122.6560260000","5444","1"
"54","45.2806146600","-123.2992120000","15","45.8918119500","-120.4587170000","5415","1"
"54","45.2806146600","-123.2992120000","0","44.9447288600","-122.0107700000","540","1"
"55","45.0658170700","-123.2375150000","72","42.5956448000","-122.7416530000","5572","1"
"55","45.0658170700","-123.2375150000","71","42.2871589000","-123.6031280000","5571","1"
"55","45.0658170700","-123.2375150000","56","45.1914965100","-123.7448030000","5556","1"
"55","45.0658170700","-123.2375150000","52","44.6385069700","-122.1406760000","5552","1"
"55","45.0658170700","-123.2375150000","51","45.3263162700","-122.9016080000","5551","1"
"55","45.0658170700","-123.2375150000","48","45.1069485200","-122.5085740000","5548","1"
"55","45.0658170700","-123.2375150000","46","45.2966102200","-122.1155410000","5546","1"
"55","45.0658170700","-123.2375150000","45","45.7407337800","-122.2048990000","5545","1"
"55","45.0658170700","-123.2375150000","44","45.9754319500","-122.6560260000","5544","1"
"55","45.0658170700","-123.2375150000","15","45.8918119500","-120.4587170000","5515","1"
"55","45.0658170700","-123.2375150000","0","44.9447288600","-122.0107700000","550","1"
"56","45.1914965100","-123.7448030000","91","44.6607098300","-122.7527470000","5691","1"
"56","45.1914965100","-123.7448030000","72","42.5956448000","-122.7416530000","5672","1"
"56","45.1914965100","-123.7448030000","71","42.2871589000","-123.6031280000","5671","1"
"56","45.1914965100","-123.7448030000","64","43.4479799100","-123.2398000000","5664","1"
"56","45.1914965100","-123.7448030000","63","44.0946577600","-123.1621080000","5663","1"
"56","45.1914965100","-123.7448030000","62","44.4214243000","-123.1072660000","5662","1"
"56","45.1914965100","-123.7448030000","61","44.6979190700","-123.2877870000","5661","1"
"56","45.1914965100","-123.7448030000","55","45.0658170700","-123.2375150000","5655","1"
"56","45.1914965100","-123.7448030000","54","45.2806146600","-123.2992120000","5654","1"
"56","45.1914965100","-123.7448030000","53","44.8167432700","-122.7325120000","5653","1"
"56","45.1914965100","-123.7448030000","52","44.6385069700","-122.1406760000","5652","1"
"56","45.1914965100","-123.7448030000","51","45.3263162700","-122.9016080000","5651","1"
"56","45.1914965100","-123.7448030000","48","45.1069485200","-122.5085740000","5648","1"
"56","45.1914965100","-123.7448030000","46","45.2966102200","-122.1155410000","5646","1"
"56","45.1914965100","-123.7448030000","45","45.7407337800","-122.2048990000","5645","1"
"56","45.1914965100","-123.7448030000","44","45.9754319500","-122.6560260000","5644","1"
