source,target,flow,source_lat,source_lon,target_lat,target_lon,source_num
37051,41007,-3,35.0489,-78.8274,45.9948,-123.6562,41007
37179,41007,-9,34.9883,-80.5307,45.9948,-123.6562,41007
41001,41007,-32,44.7091,-117.6755,45.9948,-123.6562,41007
41003,41007,-8,44.4917,-123.4285,45.9948,-123.6562,41007
41005,41007,-102,45.1879,-122.2203,45.9948,-123.6562,41007
41009,41007,-20,45.9437,-123.0891,45.9948,-123.6562,41007
41011,41007,-54,43.1742,-124.0597,45.9948,-123.6562,41007
41017,41007,-38,43.9146,-121.2269,45.9948,-123.6562,41007
41019,41007,-21,43.2795,-123.1666,45.9948,-123.6562,41007
41023,41007,-22,44.4913,-119.0073,45.9948,-123.6562,41007
41025,41007,-4,43.0641,-118.9678,45.9948,-123.6562,41007
41029,41007,-26,42.4321,-122.7283,45.9948,-123.6562,41007
41031,41007,-30,44.6294,-121.1764,45.9948,-123.6562,41007
41033,41007,-1,42.3652,-123.5556,45.9948,-123.6562,41007
41035,41007,-8,42.6863,-121.65,45.9948,-123.6562,41007
41039,41007,-26,43.9386,-122.8473,45.9948,-123.6562,41007
41041,41007,-6,44.6418,-123.8681,45.9948,-123.6562,41007
41043,41007,-27,44.4887,-122.5341,45.9948,-123.6562,41007
41047,41007,-178,44.9032,-122.5846,45.9948,-123.6562,41007
41051,41007,-187,45.5465,-122.4147,45.9948,-123.6562,41007
41053,41007,-24,44.9035,-123.4131,45.9948,-123.6562,41007
41057,41007,-77,45.4634,-123.7128,45.9948,-123.6562,41007
41059,41007,-24,45.5916,-118.7366,45.9948,-123.6562,41007
41061,41007,-20,45.3105,-118.009,45.9948,-123.6562,41007
41067,41007,-195,45.5598,-123.0983,45.9948,-123.6562,41007
41069,41007,-23,44.7262,-120.0277,45.9948,-123.6562,41007
41071,41007,-137,45.2326,-123.3078,45.9948,-123.6562,41007
47037,41007,-8,36.1695,-86.7851,45.9948,-123.6562,41007
48055,41007,-22,29.8372,-97.6197,45.9948,-123.6562,41007
48389,41007,-1,31.3228,-103.6931,45.9948,-123.6562,41007
51059,41007,-15,38.8364,-77.2766,45.9948,-123.6562,41007
53001,41007,-48,46.9837,-118.5604,45.9948,-123.6562,41007
53009,41007,-28,48.0491,-123.9274,45.9948,-123.6562,41007
53011,41007,-53,45.7793,-122.4826,45.9948,-123.6562,41007
53015,41007,-47,46.1935,-122.6809,45.9948,-123.6562,41007
53025,41007,-9,47.2056,-119.4516,45.9948,-123.6562,41007
53027,41007,-22,47.1498,-123.7732,45.9948,-123.6562,41007
53033,41007,-107,47.49,-121.8065,45.9948,-123.6562,41007
53035,41007,-34,47.6134,-122.6734,45.9948,-123.6562,41007
53037,41007,-25,47.1245,-120.6796,45.9948,-123.6562,41007
53039,41007,-3,45.8735,-120.7888,45.9948,-123.6562,41007
53041,41007,-26,46.5775,-122.3919,45.9948,-123.6562,41007
53043,41007,-6,47.5763,-118.4187,45.9948,-123.6562,41007
53049,41007,-104,46.5553,-123.7047,45.9948,-123.6562,41007
53053,41007,-32,47.0267,-122.1116,45.9948,-123.6562,41007
53057,41007,-3,48.4795,-121.7327,45.9948,-123.6562,41007
53061,41007,-21,48.0476,-121.6979,45.9948,-123.6562,41007
53067,41007,-31,46.9268,-122.8328,45.9948,-123.6562,41007
53071,41007,-60,46.2297,-118.4786,45.9948,-123.6562,41007
53073,41007,-16,48.8256,-121.7206,45.9948,-123.6562,41007
54039,41007,-5,38.3364,-81.5283,45.9948,-123.6562,41007
55013,41007,-1,45.8629,-92.3677,45.9948,-123.6562,41007
2090,41009,-12,64.8078,-146.5622,45.9437,-123.0891,41009
2180,41009,-4,64.9106,-164.0344,45.9437,-123.0891,41009
2198,41009,-2,55.8164,-133.0585,45.9437,-123.0891,41009
4013,41009,-13,33.3487,-112.4911,45.9437,-123.0891,41009
6015,41009,-36,41.7432,-123.8972,45.9437,-123.0891,41009
6087,41009,-8,37.0562,-122.0018,45.9437,-123.0891,41009
8014,41009,-15,39.9541,-105.0531,45.9437,-123.0891,41009
8085,41009,-31,38.4024,-108.2688,45.9437,-123.0891,41009
15003,41009,-6,21.4588,-157.9747,45.9437,-123.0891,41009
16057,41009,-11,46.8156,-116.7116,45.9437,-123.0891,41009
16065,41009,-16,43.7843,-111.6604,45.9437,-123.0891,41009
17097,41009,-14,42.3232,-88.0037,45.9437,-123.0891,41009
19103,41009,-20,41.6716,-91.5868,45.9437,-123.0891,41009
20079,41009,-11,38.0432,-97.4273,45.9437,-123.0891,41009
26121,41009,-7,43.2914,-86.152,45.9437,-123.0891,41009
29077,41009,-47,37.2576,-93.3419,45.9437,-123.0891,41009
30059,41009,-6,46.5983,-110.8857,45.9437,-123.0891,41009
30061,41009,-12,47.1472,-114.9981,45.9437,-123.0891,41009
30083,41009,-8,47.7878,-104.5616,45.9437,-123.0891,41009
30107,41009,-4,46.4664,-109.8445,45.9437,-123.0891,41009
30111,41009,-150,45.9372,-108.2748,45.9437,-123.0891,41009
32003,41009,-47,36.2151,-115.0146,45.9437,-123.0891,41009
36047,41009,-114,40.6391,-73.9386,45.9437,-123.0891,41009
38105,41009,-13,48.3435,-103.4801,45.9437,-123.0891,41009
39003,41009,-22,40.7715,-84.1058,45.9437,-123.0891,41009
39013,41009,-29,40.0158,-80.9886,45.9437,-123.0891,41009
39089,41009,-33,40.0917,-82.4829,45.9437,-123.0891,41009
40109,41009,-6,35.5514,-97.4069,45.9437,-123.0891,41009
40115,41009,-3,36.8352,-94.8105,45.9437,-123.0891,41009
41003,41009,-101,44.4917,-123.4285,45.9437,-123.0891,41009
41005,41009,-80,45.1879,-122.2203,45.9437,-123.0891,41009
41007,41009,-8,45.9948,-123.6562,45.9437,-123.0891,41009
41011,41009,-14,43.1742,-124.0597,45.9437,-123.0891,41009
41017,41009,-38,43.9146,-121.2269,45.9437,-123.0891,41009
41019,41009,-37,43.2795,-123.1666,45.9437,-123.0891,41009
41025,41009,-5,43.0641,-118.9678,45.9437,-123.0891,41009
41029,41009,-66,42.4321,-122.7283,45.9437,-123.0891,41009
41031,41009,-15,44.6294,-121.1764,45.9437,-123.0891,41009
41035,41009,-11,42.6863,-121.65,45.9437,-123.0891,41009
41039,41009,-34,43.9386,-122.8473,45.9437,-123.0891,41009
41043,41009,-3,44.4887,-122.5341,45.9437,-123.0891,41009
41045,41009,-15,43.1935,-117.6231,45.9437,-123.0891,41009
41047,41009,-4,44.9032,-122.5846,45.9437,-123.0891,41009
41051,41009,-294,45.5465,-122.4147,45.9437,-123.0891,41009
41059,41009,-26,45.5916,-118.7366,45.9437,-123.0891,41009
41061,41009,-4,45.3105,-118.009,45.9437,-123.0891,41009
41065,41009,-41,45.1602,-121.1676,45.9437,-123.0891,41009
41067,41009,-576,45.5598,-123.0983,45.9437,-123.0891,41009
41071,41009,-45,45.2326,-123.3078,45.9437,-123.0891,41009
48029,41009,-4,29.4491,-98.5202,45.9437,-123.0891,41009
53011,41009,-157,45.7793,-122.4826,45.9437,-123.0891,41009
53015,41009,-334,46.1935,-122.6809,45.9437,-123.0891,41009
53033,41009,-28,47.49,-121.8065,45.9437,-123.0891,41009
53035,41009,-17,47.6134,-122.6734,45.9437,-123.0891,41009
53037,41009,-3,47.1245,-120.6796,45.9437,-123.0891,41009
53049,41009,-18,46.5553,-123.7047,45.9437,-123.0891,41009
53055,41009,-2,48.5786,-122.9535,45.9437,-123.0891,41009
53061,41009,-26,48.0476,-121.6979,45.9437,-123.0891,41009
53063,41009,-63,47.6207,-117.404,45.9437,-123.0891,41009
53073,41009,-10,48.8256,-121.7206,45.9437,-123.0891,41009
53075,41009,-8,46.9013,-117.523,45.9437,-123.0891,41009
53077,41009,-41,46.4568,-120.7387,45.9437,-123.0891,41009
55081,41009,-1,43.9458,-90.6182,45.9437,-123.0891,41009
55127,41009,-3,42.6685,-88.5416,45.9437,-123.0891,41009
56005,41009,-54,44.2481,-105.5484,45.9437,-123.0891,41009
56015,41009,-1,42.0878,-104.3534,45.9437,-123.0891,41009
2110,41011,-219,58.4509,-134.1764,43.1742,-124.0597,41011
2198,41011,-12,55.8164,-133.0585,43.1742,-124.0597,41011
2220,41011,-15,57.2339,-135.3152,43.1742,-124.0597,41011
4013,41011,-8,33.3487,-112.4911,43.1742,-124.0597,41011
4015,41011,-38,35.7046,-113.7582,43.1742,-124.0597,41011
4019,41011,-7,32.0975,-111.7895,43.1742,-124.0597,41011
4025,41011,-28,34.5997,-112.5538,43.1742,-124.0597,41011
6007,41011,-28,39.6668,-121.601,43.1742,-124.0597,41011
6013,41011,-46,37.9193,-121.9281,43.1742,-124.0597,41011
6019,41011,-41,36.758,-119.6495,43.1742,-124.0597,41011
6023,41011,-2,40.6993,-123.8756,43.1742,-124.0597,41011
6029,41011,-193,35.343,-118.7302,43.1742,-124.0597,41011
6037,41011,-28,34.3213,-118.2247,43.1742,-124.0597,41011
6049,41011,-6,41.5897,-120.7251,43.1742,-124.0597,41011
6065,41011,-39,33.7433,-115.994,43.1742,-124.0597,41011
6073,41011,-23,33.0339,-116.7354,43.1742,-124.0597,41011
6087,41011,-8,37.0562,-122.0018,43.1742,-124.0597,41011
6089,41011,-18,40.7639,-122.041,43.1742,-124.0597,41011
6093,41011,-15,41.5927,-122.5405,43.1742,-124.0597,41011
6095,41011,-16,38.2703,-121.9331,43.1742,-124.0597,41011
6101,41011,-5,39.0346,-121.6947,43.1742,-124.0597,41011
6113,41011,-17,38.6865,-121.9015,43.1742,-124.0597,41011
8069,41011,-20,40.6666,-105.4615,43.1742,-124.0597,41011
8077,41011,-3,39.0183,-108.4665,43.1742,-124.0597,41011
9005,41011,-4,41.7924,-73.2453,43.1742,-124.0597,41011
15003,41011,-82,21.4588,-157.9747,43.1742,-124.0597,41011
15009,41011,-189,20.864,-156.5692,43.1742,-124.0597,41011
16005,41011,-1,42.6683,-112.2244,43.1742,-124.0597,41011
16027,41011,-66,43.6249,-116.7093,43.1742,-124.0597,41011
16043,41011,-1,44.229,-111.4821,43.1742,-124.0597,41011
16045,41011,-1,44.0606,-116.3981,43.1742,-124.0597,41011
16055,41011,-9,47.6743,-116.7018,43.1742,-124.0597,41011
16059,41011,-3,44.9436,-113.9336,43.1742,-124.0597,41011
16073,41011,-2,42.5814,-116.1699,43.1742,-124.0597,41011
16083,41011,-20,42.3562,-114.6682,43.1742,-124.0597,41011
19061,41011,-18,42.4686,-90.8826,43.1742,-124.0597,41011
19125,41011,-25,41.3345,-93.0993,43.1742,-124.0597,41011
19139,41011,-25,41.4839,-91.1128,43.1742,-124.0597,41011
23021,41011,-3,45.8375,-69.2848,43.1742,-124.0597,41011
24031,41011,-24,39.1363,-77.2043,43.1742,-124.0597,41011
25019,41011,-23,41.2842,-70.0734,43.1742,-124.0597,41011
27057,41011,-1,47.1088,-94.9164,43.1742,-124.0597,41011
27137,41011,-1,47.6036,-92.4697,43.1742,-124.0597,41011
29085,41011,-2,37.9415,-93.3205,43.1742,-124.0597,41011
29169,41011,-2,37.8246,-92.2078,43.1742,-124.0597,41011
30031,41011,-13,45.5411,-111.1696,43.1742,-124.0597,41011
32003,41011,-10,36.2151,-115.0146,43.1742,-124.0597,41011
32019,41011,-98,39.0206,-119.1893,43.1742,-124.0597,41011
32031,41011,-17,40.6657,-119.6643,43.1742,-124.0597,41011
35035,41011,-11,32.6134,-105.7416,43.1742,-124.0597,41011
35039,41011,-6,36.5096,-106.6934,43.1742,-124.0597,41011
37179,41011,-13,34.9883,-80.5307,43.1742,-124.0597,41011
37199,41011,-11,35.8985,-82.3081,43.1742,-124.0597,41011
38035,41011,-23,47.9217,-97.4571,43.1742,-124.0597,41011
38101,41011,-1,48.2218,-101.5419,43.1742,-124.0597,41011
39085,41011,-2,41.6969,-81.2371,43.1742,-124.0597,41011
39113,41011,-12,39.7544,-84.2904,43.1742,-124.0597,41011
40017,41011,-30,35.5424,-97.9818,43.1742,-124.0597,41011
41001,41011,-10,44.7091,-117.6755,43.1742,-124.0597,41011
41003,41011,-83,44.4917,-123.4285,43.1742,-124.0597,41011
41005,41011,-253,45.1879,-122.2203,43.1742,-124.0597,41011
41007,41011,-33,45.9948,-123.6562,43.1742,-124.0597,41011
41009,41011,-8,45.9437,-123.0891,43.1742,-124.0597,41011
41013,41011,-130,44.1422,-120.356,43.1742,-124.0597,41011
41015,41011,-69,42.4576,-124.1563,43.1742,-124.0597,41011
41017,41011,-2,43.9146,-121.2269,43.1742,-124.0597,41011
41019,41011,-618,43.2795,-123.1666,43.1742,-124.0597,41011
41029,41011,-101,42.4321,-122.7283,43.1742,-124.0597,41011
41031,41011,-7,44.6294,-121.1764,43.1742,-124.0597,41011
41033,41011,-72,42.3652,-123.5556,43.1742,-124.0597,41011
41035,41011,-105,42.6863,-121.65,43.1742,-124.0597,41011
41039,41011,-228,43.9386,-122.8473,43.1742,-124.0597,41011
41041,41011,-55,44.6418,-123.8681,43.1742,-124.0597,41011
41043,41011,-8,44.4887,-122.5341,43.1742,-124.0597,41011
41045,41011,-34,43.1935,-117.6231,43.1742,-124.0597,41011
41047,41011,-204,44.9032,-122.5846,43.1742,-124.0597,41011
41051,41011,-88,45.5465,-122.4147,43.1742,-124.0597,41011
41053,41011,-58,44.9035,-123.4131,43.1742,-124.0597,41011
41059,41011,-28,45.5916,-118.7366,43.1742,-124.0597,41011
41061,41011,-1,45.3105,-118.009,43.1742,-124.0597,41011
41067,41011,-35,45.5598,-123.0983,43.1742,-124.0597,41011
41069,41011,-2,44.7262,-120.0277,43.1742,-124.0597,41011
41071,41011,-79,45.2326,-123.3078,43.1742,-124.0597,41011
47057,41011,-48,36.2755,-83.5108,43.1742,-124.0597,41011
47065,41011,-16,35.1813,-85.1644,43.1742,-124.0597,41011
48029,41011,-16,29.4491,-98.5202,43.1742,-124.0597,41011
48143,41011,-27,32.2361,-98.2177,43.1742,-124.0597,41011
49035,41011,-6,40.6669,-111.9238,43.1742,-124.0597,41011
51810,41011,-8,36.7331,-76.0432,43.1742,-124.0597,41011
53007,41011,-11,47.8692,-120.6189,43.1742,-124.0597,41011
53015,41011,-8,46.1935,-122.6809,43.1742,-124.0597,41011
53025,41011,-12,47.2056,-119.4516,43.1742,-124.0597,41011
53033,41011,-47,47.49,-121.8065,43.1742,-124.0597,41011
53047,41011,-3,48.5488,-119.7408,43.1742,-124.0597,41011
53053,41011,-34,47.0267,-122.1116,43.1742,-124.0597,41011
53061,41011,-72,48.0476,-121.6979,43.1742,-124.0597,41011
53063,41011,-35,47.6207,-117.404,43.1742,-124.0597,41011
55025,41011,-11,43.0674,-89.4177,43.1742,-124.0597,41011
55039,41011,-15,43.7535,-88.4889,43.1742,-124.0597,41011
55079,41011,-10,43.007,-87.967,43.1742,-124.0597,41011
55081,41011,-12,43.9458,-90.6182,43.1742,-124.0597,41011
55133,41011,-2,43.0183,-88.3043,43.1742,-124.0597,41011
55139,41011,-2,44.0689,-88.6448,43.1742,-124.0597,41011
55141,41011,-1,44.4554,-90.0416,43.1742,-124.0597,41011
2090,41013,-7,64.8078,-146.5622,44.1422,-120.356,41013
4013,41013,-24,33.3487,-112.4911,44.1422,-120.356,41013
6059,41013,-12,33.7031,-117.7609,44.1422,-120.356,41013
6067,41013,-11,38.4488,-121.3445,44.1422,-120.356,41013
12127,41013,-16,29.0584,-81.182,44.1422,-120.356,41013
16049,41013,-27,45.8441,-115.4671,44.1422,-120.356,41013
16073,41013,-6,42.5814,-116.1699,44.1422,-120.356,41013
18097,41013,-2,39.7816,-86.1383,44.1422,-120.356,41013
19147,41013,-28,43.0819,-94.6782,44.1422,-120.356,41013
29063,41013,-3,39.8929,-94.4045,44.1422,-120.356,41013
30013,41013,-5,47.3081,-111.3475,44.1422,-120.356,41013
41001,41013,-18,44.7091,-117.6755,44.1422,-120.356,41013
41005,41013,-119,45.1879,-122.2203,44.1422,-120.356,41013
41017,41013,-349,43.9146,-121.2269,44.1422,-120.356,41013
41029,41013,-4,42.4321,-122.7283,44.1422,-120.356,41013
41031,41013,-14,44.6294,-121.1764,44.1422,-120.356,41013
41037,41013,-39,42.793,-120.3872,44.1422,-120.356,41013
41039,41013,-43,43.9386,-122.8473,44.1422,-120.356,41013
41041,41013,-3,44.6418,-123.8681,44.1422,-120.356,41013
41045,41013,-1,43.1935,-117.6231,44.1422,-120.356,41013
41047,41013,-49,44.9032,-122.5846,44.1422,-120.356,41013
41051,41013,-78,45.5465,-122.4147,44.1422,-120.356,41013
41053,41013,-22,44.9035,-123.4131,44.1422,-120.356,41013
41057,41013,-4,45.4634,-123.7128,44.1422,-120.356,41013
41059,41013,-22,45.5916,-118.7366,44.1422,-120.356,41013
41061,41013,-3,45.3105,-118.009,44.1422,-120.356,41013
41065,41013,-43,45.1602,-121.1676,44.1422,-120.356,41013
41067,41013,-66,45.5598,-123.0983,44.1422,-120.356,41013
41069,41013,-6,44.7262,-120.0277,44.1422,-120.356,41013
41071,41013,-19,45.2326,-123.3078,44.1422,-120.356,41013
42015,41013,-2,41.7887,-76.5157,44.1422,-120.356,41013
45079,41013,-10,34.0223,-80.9038,44.1422,-120.356,41013
53033,41013,-12,47.49,-121.8065,44.1422,-120.356,41013
53059,41013,-8,46.0226,-121.9148,44.1422,-120.356,41013
56021,41013,-6,41.3071,-104.6892,44.1422,-120.356,41013
6007,41015,-10,39.6668,-121.601,42.4576,-124.1563,41015
6015,41015,-38,41.7432,-123.8972,42.4576,-124.1563,41015
6019,41015,-34,36.758,-119.6495,42.4576,-124.1563,41015
6033,41015,-52,39.0997,-122.7532,42.4576,-124.1563,41015
6035,41015,-6,40.6734,-120.5947,42.4576,-124.1563,41015
6037,41015,-25,34.3213,-118.2247,42.4576,-124.1563,41015
6077,41015,-84,37.9345,-121.271,42.4576,-124.1563,41015
6079,41015,-28,35.387,-120.4042,42.4576,-124.1563,41015
6089,41015,-20,40.7639,-122.041,42.4576,-124.1563,41015
16031,41015,-6,42.2838,-113.6012,42.4576,-124.1563,41015
16069,41015,-29,46.327,-116.7499,42.4576,-124.1563,41015
16075,41015,-8,44.0068,-116.7605,42.4576,-124.1563,41015
16087,41015,-8,44.4527,-116.7851,42.4576,-124.1563,41015
19109,41015,-4,43.2041,-94.2069,42.4576,-124.1563,41015
20091,41015,-18,38.8837,-94.8226,42.4576,-124.1563,41015
21159,41015,-2,37.8009,-82.5141,42.4576,-124.1563,41015
21185,41015,-2,38.3997,-85.4487,42.4576,-124.1563,41015
21203,41015,-2,37.365,-84.3162,42.4576,-124.1563,41015
21213,41015,-1,36.742,-86.5828,42.4576,-124.1563,41015
30045,41015,-3,47.0454,-110.266,42.4576,-124.1563,41015
30097,41015,-6,45.8141,-109.9394,42.4576,-124.1563,41015
40115,41015,-6,36.8352,-94.8105,42.4576,-124.1563,41015
41001,41015,-6,44.7091,-117.6755,42.4576,-124.1563,41015
41003,41015,-14,44.4917,-123.4285,42.4576,-124.1563,41015
41005,41015,-9,45.1879,-122.2203,42.4576,-124.1563,41015
41007,41015,-6,45.9948,-123.6562,42.4576,-124.1563,41015
41011,41015,-39,43.1742,-124.0597,42.4576,-124.1563,41015
41017,41015,-12,43.9146,-121.2269,42.4576,-124.1563,41015
41019,41015,-76,43.2795,-123.1666,42.4576,-124.1563,41015
41029,41015,-152,42.4321,-122.7283,42.4576,-124.1563,41015
41033,41015,-41,42.3652,-123.5556,42.4576,-124.1563,41015
41035,41015,-29,42.6863,-121.65,42.4576,-124.1563,41015
41039,41015,-19,43.9386,-122.8473,42.4576,-124.1563,41015
41041,41015,-6,44.6418,-123.8681,42.4576,-124.1563,41015
41043,41015,-77,44.4887,-122.5341,42.4576,-124.1563,41015
41047,41015,-40,44.9032,-122.5846,42.4576,-124.1563,41015
41051,41015,-63,45.5465,-122.4147,42.4576,-124.1563,41015
41059,41015,-3,45.5916,-118.7366,42.4576,-124.1563,41015
41063,41015,-10,45.5798,-117.1809,42.4576,-124.1563,41015
41067,41015,-30,45.5598,-123.0983,42.4576,-124.1563,41015
41071,41015,-10,45.2326,-123.3078,42.4576,-124.1563,41015
48469,41015,-23,28.7961,-96.9714,42.4576,-124.1563,41015
49035,41015,-10,40.6669,-111.9238,42.4576,-124.1563,41015
53029,41015,-33,48.1638,-122.5494,42.4576,-124.1563,41015
53055,41015,-10,48.5786,-122.9535,42.4576,-124.1563,41015
53061,41015,-53,48.0476,-121.6979,42.4576,-124.1563,41015
53073,41015,-19,48.8256,-121.7206,42.4576,-124.1563,41015
53077,41015,-5,46.4568,-120.7387,42.4576,-124.1563,41015
55027,41015,-2,43.4158,-88.7077,42.4576,-124.1563,41015
55101,41015,-15,42.7473,-88.0611,42.4576,-124.1563,41015
55115,41015,-2,44.7889,-88.7649,42.4576,-124.1563,41015
1105,41017,-13,32.6386,-87.2942,43.9146,-121.2269,41017
2013,41017,-4,55.36,-161.9652,43.9146,-121.2269,41017
2020,41017,-11,61.1504,-149.1125,43.9146,-121.2269,41017
2122,41017,-17,60.2538,-151.5612,43.9146,-121.2269,41017
2130,41017,-6,55.5867,-130.937,43.9146,-121.2269,41017
2170,41017,-7,62.3158,-149.5715,43.9146,-121.2269,41017
2198,41017,-7,55.8164,-133.0585,43.9146,-121.2269,41017
4005,41017,-12,35.8387,-111.7705,43.9146,-121.2269,41017
4013,41017,-166,33.3487,-112.4911,43.9146,-121.2269,41017
4015,41017,-44,35.7046,-113.7582,43.9146,-121.2269,41017
4019,41017,-37,32.0975,-111.7895,43.9146,-121.2269,41017
4021,41017,-243,32.9047,-111.3447,43.9146,-121.2269,41017
4025,41017,-28,34.5997,-112.5538,43.9146,-121.2269,41017
4027,41017,-6,32.7693,-113.9058,43.9146,-121.2269,41017
5087,41017,-6,36.011,-93.7247,43.9146,-121.2269,41017
6001,41017,-10,37.6464,-121.8886,43.9146,-121.2269,41017
6007,41017,-14,39.6668,-121.601,43.9146,-121.2269,41017
6013,41017,-27,37.9193,-121.9281,43.9146,-121.2269,41017
6023,41017,-9,40.6993,-123.8756,43.9146,-121.2269,41017
6029,41017,-10,35.343,-118.7302,43.9146,-121.2269,41017
6037,41017,-51,34.3213,-118.2247,43.9146,-121.2269,41017
6047,41017,-1,37.1919,-120.7178,43.9146,-121.2269,41017
6049,41017,-31,41.5897,-120.7251,43.9146,-121.2269,41017
6053,41017,-98,36.2171,-121.2387,43.9146,-121.2269,41017
6057,41017,-39,39.3015,-120.7683,43.9146,-121.2269,41017
6059,41017,-6,33.7031,-117.7609,43.9146,-121.2269,41017
6061,41017,-26,39.0635,-120.7178,43.9146,-121.2269,41017
6065,41017,-91,33.7433,-115.994,43.9146,-121.2269,41017
6067,41017,-16,38.4488,-121.3445,43.9146,-121.2269,41017
6073,41017,-29,33.0339,-116.7354,43.9146,-121.2269,41017
6075,41017,-183,37.7567,-122.4397,43.9146,-121.2269,41017
6077,41017,-35,37.9345,-121.271,43.9146,-121.2269,41017
6079,41017,-35,35.387,-120.4042,43.9146,-121.2269,41017
6081,41017,-33,37.423,-122.3289,43.9146,-121.2269,41017
6083,41017,-37,34.6714,-120.0151,43.9146,-121.2269,41017
6087,41017,-53,37.0562,-122.0018,43.9146,-121.2269,41017
6089,41017,-61,40.7639,-122.041,43.9146,-121.2269,41017
6095,41017,-20,38.2703,-121.9331,43.9146,-121.2269,41017
6097,41017,-59,38.5285,-122.8874,43.9146,-121.2269,41017
6101,41017,-8,39.0346,-121.6947,43.9146,-121.2269,41017
6107,41017,-11,36.2201,-118.8007,43.9146,-121.2269,41017
6111,41017,-10,34.4547,-119.0848,43.9146,-121.2269,41017
6115,41017,-17,39.2692,-121.351,43.9146,-121.2269,41017
8005,41017,-12,39.6499,-104.3386,43.9146,-121.2269,41017
8013,41017,-32,40.0924,-105.3575,43.9146,-121.2269,41017
8014,41017,-12,39.9541,-105.0531,43.9146,-121.2269,41017
8035,41017,-68,39.3297,-104.9292,43.9146,-121.2269,41017
8041,41017,-41,38.8324,-104.5258,43.9146,-121.2269,41017
8059,41017,-3,39.5865,-105.2505,43.9146,-121.2269,41017
8101,41017,-11,38.1738,-104.5125,43.9146,-121.2269,41017
8107,41017,-29,40.4855,-106.9915,43.9146,-121.2269,41017
12021,41017,-21,26.1108,-81.3477,43.9146,-121.2269,41017
12033,41017,-4,30.668,-87.3629,43.9146,-121.2269,41017
12053,41017,-2,28.554,-82.4254,43.9146,-121.2269,41017
12057,41017,-13,27.9292,-82.3089,43.9146,-121.2269,41017
12069,41017,-122,28.7616,-81.7111,43.9146,-121.2269,41017
12071,41017,-14,26.578,-81.8407,43.9146,-121.2269,41017
12113,41017,-264,30.7002,-87.0219,43.9146,-121.2269,41017
13215,41017,-31,32.5099,-84.8762,43.9146,-121.2269,41017
15001,41017,-36,19.6012,-155.5212,43.9146,-121.2269,41017
15007,41017,-55,22.0398,-159.5957,43.9146,-121.2269,41017
15009,41017,-15,20.864,-156.5692,43.9146,-121.2269,41017
16001,41017,-248,43.4508,-116.2413,43.9146,-121.2269,41017
16003,41017,-19,44.8894,-116.4539,43.9146,-121.2269,41017
16009,41017,-7,47.2169,-116.6588,43.9146,-121.2269,41017
16013,41017,-17,43.4115,-113.9797,43.9146,-121.2269,41017
16019,41017,-53,43.388,-111.6148,43.9146,-121.2269,41017
16027,41017,-7,43.6249,-116.7093,43.9146,-121.2269,41017
16045,41017,-7,44.0606,-116.3981,43.9146,-121.2269,41017
16051,41017,-17,43.8203,-112.312,43.9146,-121.2269,41017
16055,41017,-16,47.6743,-116.7018,43.9146,-121.2269,41017
