target,source,flow,source_lat,source_lon,target_lat,target_lon
41041,53073,8,48.8256,-121.7206,44.6418,-123.8681
41047,53073,12,48.8256,-121.7206,44.9032,-122.5846
41051,53073,166,48.8256,-121.7206,45.5465,-122.4147
41067,53073,23,48.8256,-121.7206,45.5598,-123.0983
41071,53073,17,48.8256,-121.7206,45.2326,-123.3078
16001,53073,47,48.8256,-121.7206,43.4508,-116.2413
16055,53073,143,48.8256,-121.7206,47.6743,-116.7018
16057,53073,56,48.8256,-121.7206,46.8156,-116.7116
16065,53073,33,48.8256,-121.7206,43.7843,-111.6604
16075,53073,3,48.8256,-121.7206,44.0068,-116.7605
16079,53073,6,48.8256,-121.7206,47.3532,-115.8925
53001,53073,14,48.8256,-121.7206,46.9837,-118.5604
53005,53073,7,48.8256,-121.7206,46.2396,-119.5112
53007,53073,38,48.8256,-121.7206,47.8692,-120.6189
53009,53073,40,48.8256,-121.7206,48.0491,-123.9274
53011,53073,106,48.8256,-121.7206,45.7793,-122.4826
53013,53073,1,48.8256,-121.7206,46.2971,-117.9067
53015,53073,26,48.8256,-121.7206,46.1935,-122.6809
53019,53073,23,48.8256,-121.7206,48.4704,-118.5165
53021,53073,71,48.8256,-121.7206,46.535,-118.8986
53025,53073,30,48.8256,-121.7206,47.2056,-119.4516
53027,53073,4,48.8256,-121.7206,47.1498,-123.7732
53029,53073,139,48.8256,-121.7206,48.1638,-122.5494
53031,53073,117,48.8256,-121.7206,47.749,-123.5939
53033,53073,"1,692",48.8256,-121.7206,47.49,-121.8065
53035,53073,118,48.8256,-121.7206,47.6134,-122.6734
53037,53073,7,48.8256,-121.7206,47.1245,-120.6796
53041,53073,3,48.8256,-121.7206,46.5775,-122.3919
53045,53073,36,48.8256,-121.7206,47.348,-123.1921
53047,53073,33,48.8256,-121.7206,48.5488,-119.7408
53049,53073,1,48.8256,-121.7206,46.5553,-123.7047
53051,53073,4,48.8256,-121.7206,48.5324,-117.2739
53053,53073,486,48.8256,-121.7206,47.0267,-122.1116
53055,53073,33,48.8256,-121.7206,48.5786,-122.9535
53057,53073,"1,045",48.8256,-121.7206,48.4795,-121.7327
53059,53073,3,48.8256,-121.7206,46.0226,-121.9148
53061,53073,913,48.8256,-121.7206,48.0476,-121.6979
53063,53073,339,48.8256,-121.7206,47.6207,-117.404
53065,53073,8,48.8256,-121.7206,48.3989,-117.8551
53067,53073,106,48.8256,-121.7206,46.9268,-122.8328
53071,53073,5,48.8256,-121.7206,46.2297,-118.4786
53075,53073,108,48.8256,-121.7206,46.9013,-117.523
53077,53073,239,48.8256,-121.7206,46.4568,-120.7387
41049,53075,5,46.9013,-117.523,45.4193,-119.5848
41051,53075,116,46.9013,-117.523,45.5465,-122.4147
41067,53075,11,46.9013,-117.523,45.5598,-123.0983
16001,53075,12,46.9013,-117.523,43.4508,-116.2413
16009,53075,3,46.9013,-117.523,47.2169,-116.6588
16049,53075,9,46.9013,-117.523,45.8441,-115.4671
16055,53075,91,46.9013,-117.523,47.6743,-116.7018
16057,53075,371,46.9013,-117.523,46.8156,-116.7116
16087,53075,9,46.9013,-117.523,44.4527,-116.7851
53001,53075,4,46.9013,-117.523,46.9837,-118.5604
53003,53075,58,46.9013,-117.523,46.1918,-117.2027
53005,53075,202,46.9013,-117.523,46.2396,-119.5112
53007,53075,38,46.9013,-117.523,47.8692,-120.6189
53011,53075,81,46.9013,-117.523,45.7793,-122.4826
53015,53075,23,46.9013,-117.523,46.1935,-122.6809
53017,53075,19,46.9013,-117.523,47.7363,-119.6915
53023,53075,6,46.9013,-117.523,46.4327,-117.5449
53027,53075,63,46.9013,-117.523,47.1498,-123.7732
53033,53075,816,46.9013,-117.523,47.49,-121.8065
53035,53075,182,46.9013,-117.523,47.6134,-122.6734
53037,53075,98,46.9013,-117.523,47.1245,-120.6796
53039,53075,18,46.9013,-117.523,45.8735,-120.7888
53041,53075,68,46.9013,-117.523,46.5775,-122.3919
53045,53075,38,46.9013,-117.523,47.348,-123.1921
53047,53075,8,46.9013,-117.523,48.5488,-119.7408
53049,53075,7,46.9013,-117.523,46.5553,-123.7047
53053,53075,104,46.9013,-117.523,47.0267,-122.1116
53057,53075,21,46.9013,-117.523,48.4795,-121.7327
53061,53075,279,46.9013,-117.523,48.0476,-121.6979
53063,53075,747,46.9013,-117.523,47.6207,-117.404
53065,53075,6,46.9013,-117.523,48.3989,-117.8551
53067,53075,67,46.9013,-117.523,46.9268,-122.8328
53071,53075,130,46.9013,-117.523,46.2297,-118.4786
53073,53075,28,46.9013,-117.523,48.8256,-121.7206
53077,53075,57,46.9013,-117.523,46.4568,-120.7387
41001,53077,15,46.4568,-120.7387,44.7091,-117.6755
41005,53077,19,46.4568,-120.7387,45.1879,-122.2203
41007,53077,19,46.4568,-120.7387,45.9948,-123.6562
41011,53077,11,46.4568,-120.7387,43.1742,-124.0597
41015,53077,10,46.4568,-120.7387,42.4576,-124.1563
41017,53077,25,46.4568,-120.7387,43.9146,-121.2269
41023,53077,6,46.4568,-120.7387,44.4913,-119.0073
41031,53077,12,46.4568,-120.7387,44.6294,-121.1764
41037,53077,12,46.4568,-120.7387,42.793,-120.3872
41039,53077,25,46.4568,-120.7387,43.9386,-122.8473
41041,53077,46,46.4568,-120.7387,44.6418,-123.8681
41043,53077,64,46.4568,-120.7387,44.4887,-122.5341
41047,53077,112,46.4568,-120.7387,44.9032,-122.5846
41049,53077,9,46.4568,-120.7387,45.4193,-119.5848
41051,53077,50,46.4568,-120.7387,45.5465,-122.4147
41059,53077,153,46.4568,-120.7387,45.5916,-118.7366
41067,53077,11,46.4568,-120.7387,45.5598,-123.0983
41071,53077,7,46.4568,-120.7387,45.2326,-123.3078
16001,53077,8,46.4568,-120.7387,43.4508,-116.2413
16009,53077,4,46.4568,-120.7387,47.2169,-116.6588
16027,53077,100,46.4568,-120.7387,43.6249,-116.7093
16057,53077,19,46.4568,-120.7387,46.8156,-116.7116
16065,53077,12,46.4568,-120.7387,43.7843,-111.6604
16069,53077,1,46.4568,-120.7387,46.327,-116.7499
53005,53077,548,46.4568,-120.7387,46.2396,-119.5112
53007,53077,78,46.4568,-120.7387,47.8692,-120.6189
53009,53077,70,46.4568,-120.7387,48.0491,-123.9274
53011,53077,393,46.4568,-120.7387,45.7793,-122.4826
53015,53077,53,46.4568,-120.7387,46.1935,-122.6809
53017,53077,132,46.4568,-120.7387,47.7363,-119.6915
53019,53077,13,46.4568,-120.7387,48.4704,-118.5165
53021,53077,489,46.4568,-120.7387,46.535,-118.8986
53025,53077,29,46.4568,-120.7387,47.2056,-119.4516
53027,53077,39,46.4568,-120.7387,47.1498,-123.7732
53029,53077,11,46.4568,-120.7387,48.1638,-122.5494
53031,53077,85,46.4568,-120.7387,47.749,-123.5939
53033,53077,"1,041",46.4568,-120.7387,47.49,-121.8065
53035,53077,106,46.4568,-120.7387,47.6134,-122.6734
53037,53077,409,46.4568,-120.7387,47.1245,-120.6796
53039,53077,2,46.4568,-120.7387,45.8735,-120.7888
53041,53077,138,46.4568,-120.7387,46.5775,-122.3919
53045,53077,8,46.4568,-120.7387,47.348,-123.1921
53047,53077,58,46.4568,-120.7387,48.5488,-119.7408
53049,53077,18,46.4568,-120.7387,46.5553,-123.7047
53053,53077,581,46.4568,-120.7387,47.0267,-122.1116
53057,53077,42,46.4568,-120.7387,48.4795,-121.7327
53061,53077,358,46.4568,-120.7387,48.0476,-121.6979
53063,53077,770,46.4568,-120.7387,47.6207,-117.404
53065,53077,59,46.4568,-120.7387,48.3989,-117.8551
53067,53077,143,46.4568,-120.7387,46.9268,-122.8328
53071,53077,38,46.4568,-120.7387,46.2297,-118.4786
53073,53077,28,46.4568,-120.7387,48.8256,-121.7206
53075,53077,234,46.4568,-120.7387,46.9013,-117.523
41033,54003,7,39.4641,-78.0274,42.3652,-123.5556
41041,54003,37,39.4641,-78.0274,44.6418,-123.8681
16027,54003,41,39.4641,-78.0274,43.6249,-116.7093
41009,54011,1,38.4204,-82.2415,45.9437,-123.0891
41051,54011,5,38.4204,-82.2415,45.5465,-122.4147
41071,54011,2,38.4204,-82.2415,45.2326,-123.3078
53023,54011,19,38.4204,-82.2415,46.4327,-117.5449
41043,54019,62,38.029,-81.0807,44.4887,-122.5341
53063,54019,5,38.029,-81.0807,47.6207,-117.404
53057,54029,8,40.5219,-80.5739,48.4795,-121.7327
53035,54033,28,39.2837,-80.3797,47.6134,-122.6734
53035,54035,15,38.8344,-81.6745,47.6134,-122.6734
53073,54037,27,39.3085,-77.8624,48.8256,-121.7206
41029,54039,9,38.3364,-81.5283,42.4321,-122.7283
53033,54039,53,38.3364,-81.5283,47.49,-121.8065
53061,54039,24,38.3364,-81.5283,48.0476,-121.6979
53063,54039,4,38.3364,-81.5283,47.6207,-117.404
53041,54051,26,39.8604,-80.6634,46.5775,-122.3919
41051,54061,32,39.6302,-80.0456,45.5465,-122.4147
16001,54061,31,39.6302,-80.0456,43.4508,-116.2413
53011,54061,73,39.6302,-80.0456,45.7793,-122.4826
53033,54061,30,39.6302,-80.0456,47.49,-121.8065
41033,54065,7,39.5606,-78.257,42.3652,-123.5556
53053,54081,12,37.7716,-81.2488,47.0267,-122.1116
41007,54085,7,39.1782,-81.063,45.9948,-123.6562
53053,54109,18,37.6096,-81.5494,47.0267,-122.1116
16001,55003,23,46.3345,-90.6769,43.4508,-116.2413
53011,55003,18,46.3345,-90.6769,45.7793,-122.4826
41051,55009,12,44.4525,-88.0037,45.5465,-122.4147
41067,55009,26,44.4525,-88.0037,45.5598,-123.0983
53033,55009,10,44.4525,-88.0037,47.49,-121.8065
53053,55009,65,44.4525,-88.0037,47.0267,-122.1116
53057,55009,9,44.4525,-88.0037,48.4795,-121.7327
53033,55019,10,44.7348,-90.6121,47.49,-121.8065
16057,55021,32,43.467,-89.3341,46.8156,-116.7116
53053,55021,4,43.467,-89.3341,47.0267,-122.1116
41005,55025,20,43.0674,-89.4177,45.1879,-122.2203
41051,55025,85,43.0674,-89.4177,45.5465,-122.4147
41059,55025,16,43.0674,-89.4177,45.5916,-118.7366
41067,55025,194,43.0674,-89.4177,45.5598,-123.0983
16079,55025,2,43.0674,-89.4177,47.3532,-115.8925
53033,55025,389,43.0674,-89.4177,47.49,-121.8065
53035,55025,6,43.0674,-89.4177,47.6134,-122.6734
53053,55025,7,43.0674,-89.4177,47.0267,-122.1116
53057,55025,2,43.0674,-89.4177,48.4795,-121.7327
53061,55025,101,43.0674,-89.4177,48.0476,-121.6979
53063,55025,39,43.0674,-89.4177,47.6207,-117.404
53067,55025,13,43.0674,-89.4177,46.9268,-122.8328
41039,55027,40,43.4158,-88.7077,43.9386,-122.8473
53053,55027,46,43.4158,-88.7077,47.0267,-122.1116
53061,55031,14,46.4329,-91.9162,48.0476,-121.6979
53033,55033,4,44.9467,-91.8965,47.49,-121.8065
41011,55039,34,43.7535,-88.4889,43.1742,-124.0597
16005,55039,6,43.7535,-88.4889,42.6683,-112.2244
53071,55039,6,43.7535,-88.4889,46.2297,-118.4786
41047,55043,10,42.8677,-90.7062,44.9032,-122.5846
16057,55043,31,42.8677,-90.7062,46.8156,-116.7116
16081,55043,11,42.8677,-90.7062,43.7599,-111.2078
53067,55049,3,43.0002,-90.1352,46.9268,-122.8328
53053,55055,65,43.0205,-88.7753,47.0267,-122.1116
41039,55057,16,43.9243,-90.1137,43.9386,-122.8473
41003,55059,7,42.5766,-88.0421,44.4917,-123.4285
41051,55059,13,42.5766,-88.0421,45.5465,-122.4147
53029,55059,65,42.5766,-88.0421,48.1638,-122.5494
53063,55059,12,42.5766,-88.0421,47.6207,-117.404
41051,55063,5,43.9066,-91.1154,45.5465,-122.4147
16081,55063,4,43.9066,-91.1154,43.7599,-111.2078
53033,55063,51,43.9066,-91.1154,47.49,-121.8065
53063,55063,40,43.9066,-91.1154,47.6207,-117.404
53005,55069,20,45.3373,-89.7347,46.2396,-119.5112
53011,55069,20,45.3373,-89.7347,45.7793,-122.4826
16051,55073,1,44.8978,-89.7585,43.8203,-112.312
53005,55073,18,44.8978,-89.7585,46.2396,-119.5112
53035,55073,79,44.8978,-89.7585,47.6134,-122.6734
53063,55073,9,44.8978,-89.7585,47.6207,-117.404
41003,55079,18,43.007,-87.967,44.4917,-123.4285
41039,55079,12,43.007,-87.967,43.9386,-122.8473
41043,55079,19,43.007,-87.967,44.4887,-122.5341
41047,55079,40,43.007,-87.967,44.9032,-122.5846
41051,55079,53,43.007,-87.967,45.5465,-122.4147
41053,55079,4,43.007,-87.967,44.9035,-123.4131
41067,55079,4,43.007,-87.967,45.5598,-123.0983
16009,55079,5,43.007,-87.967,47.2169,-116.6588
16013,55079,50,43.007,-87.967,43.4115,-113.9797
16019,55079,23,43.007,-87.967,43.388,-111.6148
53011,55079,49,43.007,-87.967,45.7793,-122.4826
53031,55079,13,43.007,-87.967,47.749,-123.5939
53033,55079,187,43.007,-87.967,47.49,-121.8065
53035,55079,45,43.007,-87.967,47.6134,-122.6734
53053,55079,6,43.007,-87.967,47.0267,-122.1116
53061,55079,7,43.007,-87.967,48.0476,-121.6979
53033,55081,59,43.9458,-90.6182,47.49,-121.8065
53035,55081,15,43.9458,-90.6182,47.6134,-122.6734
53011,55085,10,45.7053,-89.5213,45.7793,-122.4826
41039,55087,59,44.4158,-88.4657,43.9386,-122.8473
53033,55087,7,44.4158,-88.4657,47.49,-121.8065
53063,55087,54,44.4158,-88.4657,47.6207,-117.404
41003,55089,13,43.3838,-87.9514,44.4917,-123.4285
16057,55089,6,43.3838,-87.9514,46.8156,-116.7116
53033,55089,59,43.3838,-87.9514,47.49,-121.8065
53035,55091,20,44.583,-92.0018,47.6134,-122.6734
41051,55097,59,44.4754,-89.5016,45.5465,-122.4147
16057,55097,13,44.4754,-89.5016,46.8156,-116.7116
53053,55097,28,44.4754,-89.5016,47.0267,-122.1116
41067,55101,13,42.7473,-88.0611,45.5598,-123.0983
53011,55101,18,42.7473,-88.0611,45.7793,-122.4826
53033,55101,9,42.7473,-88.0611,47.49,-121.8065
53053,55101,38,42.7473,-88.0611,47.0267,-122.1116
53041,55105,14,42.6712,-89.0713,46.5775,-122.3919
41035,55109,6,45.0333,-92.4529,42.6863,-121.65
41051,55109,18,45.0333,-92.4529,45.5465,-122.4147
53041,55109,103,45.0333,-92.4529,46.5775,-122.3919
53057,55113,38,45.88,-91.1449,48.4795,-121.7327
53065,55119,3,45.2117,-90.501,48.3989,-117.8551
16001,55121,5,44.3039,-91.3587,43.4508,-116.2413
16021,55121,5,44.3039,-91.3587,48.7669,-116.4628
16067,55121,6,44.3039,-91.3587,42.8542,-113.6376
16083,55121,4,44.3039,-91.3587,42.3562,-114.6682
53011,55125,57,46.0528,-89.5151,45.7793,-122.4826
53015,55125,12,46.0528,-89.5151,46.1935,-122.6809
41005,55129,12,45.8991,-91.7913,45.1879,-122.2203
41019,55129,1,45.8991,-91.7913,43.2795,-123.1666
41045,55129,6,45.8991,-91.7913,43.1935,-117.6231
53057,55129,24,45.8991,-91.7913,48.4795,-121.7327
41005,55131,9,43.3689,-88.2304,45.1879,-122.2203
53011,55131,38,43.3689,-88.2304,45.7793,-122.4826
41003,55133,20,43.0183,-88.3043,44.4917,-123.4285
41005,55133,1,43.0183,-88.3043,45.1879,-122.2203
41039,55133,24,43.0183,-88.3043,43.9386,-122.8473
41051,55133,24,43.0183,-88.3043,45.5465,-122.4147
53033,55133,157,43.0183,-88.3043,47.49,-121.8065
53035,55133,16,43.0183,-88.3043,47.6134,-122.6734
53053,55133,4,43.0183,-88.3043,47.0267,-122.1116
53029,55135,17,44.4707,-88.9653,48.1638,-122.5494
53071,55135,8,44.4707,-88.9653,46.2297,-118.4786
53053,55137,84,44.1132,-89.2432,47.0267,-122.1116
41001,55139,12,44.0689,-88.6448,44.7091,-117.6755
41067,55139,7,44.0689,-88.6448,45.5598,-123.0983
16061,55139,3,44.0689,-88.6448,46.237,-116.4262
53033,55139,17,44.0689,-88.6448,47.49,-121.8065
53053,55141,14,44.4554,-90.0416,47.0267,-122.1116
41001,56001,41,41.6545,-105.7237,44.7091,-117.6755
41003,56001,25,41.6545,-105.7237,44.4917,-123.4285
41039,56001,46,41.6545,-105.7237,43.9386,-122.8473
41051,56001,15,41.6545,-105.7237,45.5465,-122.4147
41067,56001,47,41.6545,-105.7237,45.5598,-123.0983
41071,56001,6,41.6545,-105.7237,45.2326,-123.3078
16031,56001,9,41.6545,-105.7237,42.2838,-113.6012
53007,56001,23,41.6545,-105.7237,47.8692,-120.6189
53033,56001,59,41.6545,-105.7237,47.49,-121.8065
53061,56001,12,41.6545,-105.7237,48.0476,-121.6979
53045,56003,2,44.5266,-107.9949,47.348,-123.1921
41039,56005,73,44.2481,-105.5484,43.9386,-122.8473
16019,56005,1,44.2481,-105.5484,43.388,-111.6148
16041,56005,25,44.2481,-105.5484,42.1812,-111.8132
16057,56005,62,44.2481,-105.5484,46.8156,-116.7116
53033,56005,15,44.2481,-105.5484,47.49,-121.8065
53057,56005,13,44.2481,-105.5484,48.4795,-121.7327
53063,56007,47,41.6941,-106.9304,47.6207,-117.404
53031,56009,1,42.9723,-105.5077,47.749,-123.5939
53061,56009,10,42.9723,-105.5077,48.0476,-121.6979
41017,56013,64,43.0406,-108.6304,43.9146,-121.2269
41059,56013,11,43.0406,-108.6304,45.5916,-118.7366
16005,56013,48,43.0406,-108.6304,42.6683,-112.2244
16027,56013,11,43.0406,-108.6304,43.6249,-116.7093
16081,56013,8,43.0406,-108.6304,43.7599,-111.2078
53009,56013,21,43.0406,-108.6304,48.0491,-123.9274
53035,56013,6,43.0406,-108.6304,47.6134,-122.6734
53057,56013,11,43.0406,-108.6304,48.4795,-121.7327
53063,56013,81,43.0406,-108.6304,47.6207,-117.404
41059,56015,25,42.0878,-104.3534,45.5916,-118.7366
53065,56015,10,42.0878,-104.3534,48.3989,-117.8551
41035,56021,6,41.3071,-104.6892,42.6863,-121.65
41039,56021,73,41.3071,-104.6892,43.9386,-122.8473
41043,56021,36,41.3071,-104.6892,44.4887,-122.5341
41047,56021,94,41.3071,-104.6892,44.9032,-122.5846
16001,56021,27,41.3071,-104.6892,43.4508,-116.2413
16017,56021,14,41.3071,-104.6892,48.3001,-116.6014
16027,56021,4,41.3071,-104.6892,43.6249,-116.7093
16057,56021,4,41.3071,-104.6892,46.8156,-116.7116
53009,56021,90,41.3071,-104.6892,48.0491,-123.9274
53033,56021,6,41.3071,-104.6892,47.49,-121.8065
53035,56021,13,41.3071,-104.6892,47.6134,-122.6734
53051,56021,7,41.3071,-104.6892,48.5324,-117.2739
53053,56021,109,41.3071,-104.6892,47.0267,-122.1116
53063,56021,31,41.3071,-104.6892,47.6207,-117.404
53065,56021,7,41.3071,-104.6892,48.3989,-117.8551
16001,56023,12,42.2652,-110.6558,43.4508,-116.2413
16005,56023,9,42.2652,-110.6558,42.6683,-112.2244
16019,56023,22,42.2652,-110.6558,43.388,-111.6148
16051,56023,2,42.2652,-110.6558,43.8203,-112.312
16077,56023,3,42.2652,-110.6558,42.6932,-112.8399
16081,56023,101,42.2652,-110.6558,43.7599,-111.2078
16083,56023,7,42.2652,-110.6558,42.3562,-114.6682
53037,56023,19,42.2652,-110.6558,47.1245,-120.6796
41019,56025,4,42.9619,-106.7989,43.2795,-123.1666
16001,56025,90,42.9619,-106.7989,43.4508,-116.2413
16005,56025,27,42.9619,-106.7989,42.6683,-112.2244
16067,56025,9,42.9619,-106.7989,42.8542,-113.6376
16075,56025,22,42.9619,-106.7989,44.0068,-116.7605
53033,56025,22,42.9619,-106.7989,47.49,-121.8065
53053,56025,54,42.9619,-106.7989,47.0267,-122.1116
53061,56025,22,42.9619,-106.7989,48.0476,-121.6979
53063,56025,7,42.9619,-106.7989,47.6207,-117.404
41001,56027,8,43.0561,-104.4756,44.7091,-117.6755
41007,56029,12,44.5205,-109.5887,45.9948,-123.6562
41019,56029,50,44.5205,-109.5887,43.2795,-123.1666
16019,56029,28,44.5205,-109.5887,43.388,-111.6148
16081,56029,4,44.5205,-109.5887,43.7599,-111.2078
53009,56029,7,44.5205,-109.5887,48.0491,-123.9274
53027,56029,21,44.5205,-109.5887,47.1498,-123.7732
53067,56029,26,44.5205,-109.5887,46.9268,-122.8328
16005,56031,11,42.1323,-104.9662,42.6683,-112.2244
53041,56031,18,42.1323,-104.9662,46.5775,-122.3919
53045,56031,13,42.1323,-104.9662,47.348,-123.1921
41039,56033,9,44.7907,-106.88,43.9386,-122.8473
41041,56033,18,44.7907,-106.88,44.6418,-123.8681
41047,56033,62,44.7907,-106.88,44.9032,-122.5846
16011,56033,1,44.7907,-106.88,43.2165,-112.3979
16017,56033,3,44.7907,-106.88,48.3001,-116.6014
16029,56033,2,44.7907,-106.88,42.7706,-111.5624
16035,56033,4,44.7907,-106.88,46.6736,-115.6564
16041,56033,9,44.7907,-106.88,42.1812,-111.8132
16073,56033,2,44.7907,-106.88,42.5814,-116.1699
16077,56033,2,44.7907,-106.88,42.6932,-112.8399
53011,56033,10,44.7907,-106.88,45.7793,-122.4826
53037,56033,18,44.7907,-106.88,47.1245,-120.6796
53053,56033,14,44.7907,-106.88,47.0267,-122.1116
41017,56035,102,42.7667,-109.9137,43.9146,-121.2269
41039,56035,5,42.7667,-109.9137,43.9386,-122.8473
16005,56035,1,42.7667,-109.9137,42.6683,-112.2244
16043,56035,45,42.7667,-109.9137,44.229,-111.4821
41025,56037,16,41.6597,-108.8794,43.0641,-118.9678
16021,56037,1,41.6597,-108.8794,48.7669,-116.4628
16069,56037,34,41.6597,-108.8794,46.327,-116.7499
16081,56037,3,41.6597,-108.8794,43.7599,-111.2078
41007,56039,2,43.9345,-110.5897,45.9948,-123.6562
41035,56039,13,43.9345,-110.5897,42.6863,-121.65
41039,56039,30,43.9345,-110.5897,43.9386,-122.8473
41047,56039,81,43.9345,-110.5897,44.9032,-122.5846
41051,56039,53,43.9345,-110.5897,45.5465,-122.4147
41055,56039,1,43.9345,-110.5897,45.4052,-120.6894
41065,56039,78,43.9345,-110.5897,45.1602,-121.1676
41067,56039,5,43.9345,-110.5897,45.5598,-123.0983
41071,56039,14,43.9345,-110.5897,45.2326,-123.3078
16001,56039,33,43.9345,-110.5897,43.4508,-116.2413
16005,56039,12,43.9345,-110.5897,42.6683,-112.2244
16019,56039,29,43.9345,-110.5897,43.388,-111.6148
16027,56039,45,43.9345,-110.5897,43.6249,-116.7093
16081,56039,294,43.9345,-110.5897,43.7599,-111.2078
53021,56039,60,43.9345,-110.5897,46.535,-118.8986
53033,56039,9,43.9345,-110.5897,47.49,-121.8065
53053,56039,6,43.9345,-110.5897,47.0267,-122.1116
41051,56041,22,41.2875,-110.5474,45.5465,-122.4147
16039,56041,42,41.2875,-110.5474,43.3538,-115.4695
16055,56041,34,41.2875,-110.5474,47.6743,-116.7018
16043,56043,17,43.9046,-107.6826,44.229,-111.4821
16011,72003,1,18.3604,-67.1752,43.2165,-112.3979
16015,72003,1,18.3604,-67.1752,43.9891,-115.7302
53063,72013,3,18.4068,-66.6742,47.6207,-117.404
41051,72021,2,18.3484,-66.1688,45.5465,-122.4147
41059,72021,6,18.3484,-66.1688,45.5916,-118.7366
41067,72021,1,18.3484,-66.1688,45.5598,-123.0983
53015,72021,33,18.3484,-66.1688,46.1935,-122.6809
53033,72021,22,18.3484,-66.1688,47.49,-121.8065
41003,72023,2,18.0398,-67.1545,44.4917,-123.4285
16015,72023,3,18.0398,-67.1545,43.9891,-115.7302
16085,72023,1,18.0398,-67.1545,44.7664,-115.5665
53057,72025,27,18.2119,-66.0508,48.4795,-121.7327
53035,72031,26,18.3748,-65.9557,47.6134,-122.6734
53053,72041,90,18.1742,-66.1603,47.0267,-122.1116
53033,72061,33,18.3439,-66.1137,47.49,-121.8065
53053,72063,90,18.2659,-65.9786,47.0267,-122.1116
53015,72075,9,18.0516,-66.4954,46.1935,-122.6809
53033,72075,14,18.0516,-66.4954,47.49,-121.8065
53033,72097,35,18.1803,-67.3326,47.49,-121.8065
53061,72097,39,18.1803,-67.3326,48.0476,-121.6979
41001,72111,6,18.0597,-66.7213,44.7091,-117.6755
41031,72111,10,18.0597,-66.7213,44.6294,-121.1764
53053,72115,34,18.4405,-66.9263,47.0267,-122.1116
53067,72115,52,18.4405,-66.9263,46.9268,-122.8328
41051,72127,16,18.3909,-66.0613,45.5465,-122.4147
41067,72127,8,18.3909,-66.0613,45.5598,-123.0983
16001,72127,83,18.3909,-66.0613,43.4508,-116.2413
53029,72127,2,18.3909,-66.0613,48.1638,-122.5494
53033,72127,129,18.3909,-66.0613,47.49,-121.8065
53053,72127,16,18.3909,-66.0613,47.0267,-122.1116
53061,72127,45,18.3909,-66.0613,48.0476,-121.6979
53067,72127,32,18.3909,-66.0613,46.9268,-122.8328
53073,72127,5,18.3909,-66.0613,48.8256,-121.7206
16015,72129,1,18.1479,-65.9755,43.9891,-115.7302
41067,72135,23,18.3623,-66.2462,45.5598,-123.0983
53053,72135,34,18.3623,-66.2462,47.0267,-122.1116
